Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40.0,No,Travel_Rarely,302.0,Research & Development,6,3,Life Sciences,1,601,2.0,Female,75,3,4,Manufacturing Director,3.0,Single,13237.0,20364,7.0,Y,No,15,3.0,3,80,0,22.0,3.0,3.0,20.0,6,5,13
39.0,No,Travel_Frequently,443.0,Research & Development,8,1,Life Sciences,1,602,3.0,Female,48,3,1,Laboratory Technician,3.0,Married,3755.0,17872,1.0,Y,No,11,3.0,1,80,1,8.0,3.0,3.0,8.0,3,0,7
31.0,No,Travel_Rarely,828.0,Sales,2,1,Life Sciences,1,604,2.0,Male,77,3,2,Sales Executive,4.0,Single,6582.0,8346,4.0,Y,Yes,13,3.0,3,80,0,10.0,2.0,4.0,6.0,5,0,5
42.0,No,Travel_Rarely,319.0,Research & Development,24,3,Medical,1,605,4.0,Male,56,3,3,Manufacturing Director,1.0,Married,7406.0,6950,1.0,Y,Yes,21,4.0,4,80,1,10.0,5.0,2.0,10.0,9,5,8
45.0,No,Travel_Rarely,561.0,Sales,2,3,Other,1,606,4.0,Male,61,3,2,Sales Executive,2.0,Married,4805.0,16177,0.0,Y,No,19,3.0,2,80,1,9.0,3.0,4.0,8.0,7,3,7
26.0,Yes,Travel_Frequently,426.0,Human Resources,17,4,Life Sciences,1,608,2.0,Female,58,3,1,Human Resources,3.0,Divorced,2741.0,22808,0.0,Y,Yes,11,3.0,2,80,1,8.0,2.0,2.0,7.0,7,1,0
29.0,No,Travel_Rarely,232.0,Research & Development,19,3,Technical Degree,1,611,4.0,Male,34,3,2,Manufacturing Director,4.0,Divorced,4262.0,22645,4.0,Y,No,12,3.0,2,80,2,8.0,2.0,4.0,3.0,2,1,2
33.0,No,Travel_Rarely,922.0,Research & Development,1,5,Medical,1,612,1.0,Female,95,4,4,Research Director,3.0,Divorced,16184.0,22578,4.0,Y,No,19,3.0,3,80,1,10.0,2.0,3.0,6.0,1,0,5
31.0,No,Travel_Rarely,688.0,Sales,7,3,Life Sciences,1,613,3.0,Male,44,2,3,Manager,4.0,Divorced,11557.0,25291,9.0,Y,No,21,4.0,3,80,1,10.0,3.0,2.0,5.0,4,0,1
18.0,Yes,Travel_Frequently,1306.0,Sales,5,3,Marketing,1,614,2.0,Male,69,3,1,Sales Representative,2.0,Single,1878.0,8059,1.0,Y,Yes,14,3.0,4,80,0,1.0,3.0,3.0,0.0,0,0,0
40.0,No,Non-Travel,1094.0,Sales,28,3,Other,1,615,3.0,Male,58,1,3,Sales Executive,1.0,Divorced,10932.0,11373,3.0,Y,No,15,3.0,3,80,1,20.0,2.0,3.0,1.0,0,0,1
41.0,No,Non-Travel,509.0,Research & Development,2,4,Other,1,616,1.0,Female,62,2,2,Healthcare Representative,3.0,Single,6811.0,2112,2.0,Y,Yes,17,3.0,1,80,0,10.0,3.0,3.0,8.0,7,0,7
26.0,No,Travel_Rarely,775.0,Sales,29,2,Medical,1,618,1.0,Male,45,3,2,Sales Executive,3.0,Divorced,4306.0,4267,5.0,Y,No,12,3.0,1,80,2,8.0,5.0,3.0,0.0,0,0,0
35.0,No,Travel_Rarely,195.0,Sales,1,3,Medical,1,620,1.0,Female,80,3,2,Sales Executive,3.0,Single,4859.0,6698,1.0,Y,No,16,3.0,4,80,0,5.0,3.0,3.0,5.0,4,0,3
34.0,No,Travel_Rarely,258.0,Sales,21,4,Life Sciences,1,621,4.0,Male,74,4,2,Sales Executive,4.0,Single,5337.0,19921,1.0,Y,No,12,3.0,4,80,0,10.0,3.0,3.0,10.0,7,5,7
26.0,Yes,Travel_Rarely,471.0,Research & Development,24,3,Technical Degree,1,622,3.0,Male,66,1,1,Laboratory Technician,4.0,Single,2340.0,23213,1.0,Y,Yes,18,3.0,2,80,0,1.0,3.0,1.0,1.0,0,0,0
37.0,No,Travel_Rarely,799.0,Research & Development,1,3,Technical Degree,1,623,2.0,Female,59,3,3,Manufacturing Director,4.0,Single,7491.0,23848,4.0,Y,No,17,3.0,4,80,0,12.0,3.0,4.0,6.0,5,1,2
46.0,No,Travel_Frequently,1034.0,Research & Development,18,1,Medical,1,624,1.0,Female,86,3,3,Healthcare Representative,3.0,Married,10527.0,8984,5.0,Y,No,11,3.0,4,80,0,28.0,3.0,2.0,2.0,2,1,2
41.0,No,Travel_Rarely,1276.0,Sales,2,5,Life Sciences,1,625,2.0,Female,91,3,4,Manager,1.0,Married,16536.0,5626,7.0,Y,No,16,3.0,2,80,1,22.0,2.0,3.0,18.0,16,11,8
37.0,No,Non-Travel,142.0,Sales,9,4,Medical,1,626,1.0,Male,69,3,3,Sales Executive,2.0,Divorced,8834.0,24666,1.0,Y,No,13,3.0,4,80,1,9.0,6.0,3.0,9.0,5,7,7
52.0,No,Travel_Rarely,956.0,Research & Development,6,2,Technical Degree,1,630,4.0,Male,78,3,2,Research Scientist,1.0,Divorced,5577.0,22087,3.0,Y,Yes,12,3.0,2,80,2,18.0,3.0,3.0,10.0,9,6,9
32.0,Yes,Non-Travel,1474.0,Sales,11,4,Other,1,631,4.0,Male,60,4,2,Sales Executive,3.0,Married,4707.0,23914,8.0,Y,No,12,3.0,4,80,0,6.0,2.0,3.0,4.0,2,1,2
24.0,No,Travel_Frequently,535.0,Sales,24,3,Medical,1,632,4.0,Male,38,3,1,Sales Representative,4.0,Married,2400.0,5530,0.0,Y,No,13,3.0,3,80,2,3.0,3.0,3.0,2.0,2,2,1
38.0,No,Travel_Rarely,1495.0,Research & Development,10,3,Medical,1,634,3.0,Female,76,3,2,Healthcare Representative,3.0,Married,9824.0,22174,3.0,Y,No,19,3.0,3,80,1,18.0,4.0,3.0,1.0,0,0,0
37.0,No,Travel_Rarely,446.0,Research & Development,1,4,Life Sciences,1,635,2.0,Female,65,3,2,Manufacturing Director,2.0,Married,6447.0,15701,6.0,Y,No,12,3.0,2,80,1,8.0,2.0,2.0,6.0,5,4,3
49.0,No,Travel_Rarely,1245.0,Research & Development,18,4,Life Sciences,1,638,4.0,Male,58,2,5,Research Director,3.0,Divorced,16536.0,2125,1.0,Y,Yes,17,3.0,3,80,1,28.5,5.0,3.0,31.0,9,0,9
24.0,No,Travel_Rarely,691.0,Research & Development,23,3,Medical,1,639,2.0,Male,89,4,1,Research Scientist,4.0,Married,2725.0,21630,1.0,Y,Yes,11,3.0,2,80,2,6.0,3.0,3.0,6.0,5,1,4
26.0,No,Travel_Rarely,703.0,Sales,28,2,Marketing,1,641,1.0,Male,66,3,2,Sales Executive,2.0,Married,6272.0,7428,1.0,Y,No,20,4.0,4,80,2,6.0,5.0,4.0,5.0,3,1,4
24.0,No,Travel_Rarely,823.0,Research & Development,17,2,Other,1,643,4.0,Male,94,2,1,Laboratory Technician,2.0,Married,2127.0,9100,1.0,Y,No,21,4.0,4,80,1,1.0,2.0,3.0,1.0,0,0,0
50.0,No,Travel_Frequently,1246.0,Human Resources,3,3,Medical,1,644,1.0,Male,99,3,5,Manager,2.0,Married,16536.0,7999,1.0,Y,No,11,3.0,3,80,1,28.5,2.0,3.0,31.0,5,10,7
25.0,No,Travel_Rarely,622.0,Sales,13,1,Medical,1,645,2.0,Male,40,3,1,Sales Representative,3.0,Married,2096.0,26376,1.0,Y,No,11,3.0,3,80,0,7.0,1.0,3.0,7.0,4,0,6
24.0,Yes,Travel_Frequently,1287.0,Research & Development,7,3,Life Sciences,1,647,1.0,Female,55,3,1,Laboratory Technician,3.0,Married,2886.0,14168,1.0,Y,Yes,16,3.0,4,80,1,6.0,4.0,3.0,6.0,3,1,2
30.0,Yes,Travel_Frequently,448.0,Sales,12,4,Life Sciences,1,648,2.0,Male,74,2,1,Sales Representative,1.0,Married,2033.0,14470,1.0,Y,No,18,3.0,3,80,1,1.0,2.0,4.0,1.0,0,0,0
34.0,No,Travel_Rarely,254.0,Research & Development,1,2,Life Sciences,1,649,2.0,Male,83,2,1,Research Scientist,4.0,Married,3622.0,22794,1.0,Y,Yes,13,3.0,4,80,1,6.0,3.0,3.0,6.0,5,1,3
31.0,Yes,Travel_Rarely,1365.0,Sales,13,4,Medical,1,650,2.0,Male,46,3,2,Sales Executive,1.0,Divorced,4233.0,11512,2.0,Y,No,17,3.0,3,80,0,9.0,2.0,1.0,3.0,1,1,2
35.0,No,Travel_Rarely,538.0,Research & Development,25,2,Other,1,652,1.0,Male,54,2,2,Laboratory Technician,4.0,Single,3681.0,14004,4.0,Y,No,14,3.0,4,80,0,9.0,3.0,3.0,3.0,2,0,2
31.0,No,Travel_Rarely,525.0,Sales,6,4,Medical,1,653,1.0,Male,66,4,2,Sales Executive,4.0,Divorced,5460.0,6219,4.0,Y,No,22,4.0,4,80,2,13.0,4.0,4.0,7.0,7,5,7
27.0,No,Travel_Rarely,798.0,Research & Development,6,4,Medical,1,655,1.0,Female,66,2,1,Research Scientist,3.0,Divorced,2187.0,5013,0.0,Y,No,12,3.0,3,80,2,6.0,5.0,2.0,5.0,3,0,3
37.0,No,Travel_Rarely,558.0,Sales,2,3,Marketing,1,656,4.0,Male,75,3,2,Sales Executive,3.0,Married,9602.0,3010,4.0,Y,Yes,11,3.0,3,80,1,17.0,3.0,2.0,3.0,0,1,0
20.0,No,Travel_Rarely,959.0,Research & Development,1,3,Life Sciences,1,657,4.0,Female,83,2,1,Research Scientist,2.0,Single,2836.0,11757,1.0,Y,No,13,3.0,4,80,0,1.0,0.0,4.0,1.0,0,0,0
42.0,No,Travel_Rarely,622.0,Research & Development,2,4,Life Sciences,1,659,3.0,Female,81,3,2,Healthcare Representative,4.0,Married,4089.0,5718,1.0,Y,No,13,3.0,2,80,2,10.0,4.0,3.0,10.0,2,2,2
43.0,No,Travel_Rarely,782.0,Research & Development,6,4,Other,1,661,2.0,Male,50,2,4,Research Director,4.0,Divorced,16536.0,2671,4.0,Y,Yes,14,3.0,3,80,1,21.0,3.0,2.0,1.0,0,0,0
38.0,No,Travel_Rarely,362.0,Research & Development,1,1,Life Sciences,1,662,3.0,Female,43,3,1,Research Scientist,1.0,Single,2619.0,14561,3.0,Y,No,17,3.0,4,80,0,8.0,3.0,2.0,0.0,0,0,0
43.0,No,Travel_Frequently,1001.0,Research & Development,9,5,Medical,1,663,4.0,Male,72,3,2,Laboratory Technician,3.0,Divorced,5679.0,19627,3.0,Y,Yes,13,3.0,2,80,1,10.0,3.0,3.0,8.0,7,4,7
48.0,No,Travel_Rarely,1236.0,Research & Development,1,4,Life Sciences,1,664,4.0,Female,40,2,4,Manager,1.0,Married,15402.0,17997,7.0,Y,No,11,3.0,1,80,1,21.0,3.0,1.0,3.0,2,0,2
44.0,No,Travel_Rarely,1112.0,Human Resources,1,4,Life Sciences,1,665,1.0,Female,50,2,2,Human Resources,3.0,Single,5985.0,26894,4.0,Y,No,11,3.0,2,80,0,10.0,1.0,4.0,2.0,2,0,2
34.0,No,Travel_Rarely,204.0,Sales,14,3,Technical Degree,1,666,3.0,Female,31,3,1,Sales Representative,3.0,Divorced,2579.0,2912,1.0,Y,Yes,18,3.0,4,80,2,8.0,3.0,3.0,8.0,2,0,6
27.0,Yes,Travel_Rarely,1420.0,Sales,2,1,Marketing,1,667,3.0,Male,85,3,1,Sales Representative,1.0,Divorced,3041.0,16346,0.0,Y,No,11,3.0,2,80,1,5.0,3.0,3.0,4.0,3,0,2
21.0,No,Travel_Rarely,1343.0,Sales,22,1,Technical Degree,1,669,3.0,Male,49,3,1,Sales Representative,3.0,Single,3447.0,24444,1.0,Y,No,11,3.0,3,80,0,3.0,2.0,3.0,3.0,2,1,2
44.0,No,Travel_Rarely,1315.0,Research & Development,3,4,Other,1,671,4.0,Male,35,3,5,Manager,4.0,Married,16536.0,9358,4.0,Y,Yes,12,3.0,1,80,1,26.0,2.0,4.0,2.0,2,0,1
22.0,No,Travel_Rarely,604.0,Research & Development,6,1,Medical,1,675,1.0,Male,69,3,1,Research Scientist,3.0,Married,2773.0,12145,0.0,Y,No,20,4.0,4,80,0,3.0,3.0,3.0,2.0,2,2,2
33.0,No,Travel_Rarely,1216.0,Sales,8,4,Marketing,1,677,3.0,Male,39,3,2,Sales Executive,3.0,Divorced,7104.0,20431,0.0,Y,No,12,3.0,4,80,0,6.0,3.0,3.0,5.0,0,1,2
32.0,No,Travel_Rarely,646.0,Research & Development,9,4,Life Sciences,1,679,1.0,Female,92,3,2,Research Scientist,4.0,Married,6322.0,18089,1.0,Y,Yes,12,3.0,4,80,1,6.0,2.0,2.0,6.0,4,0,5
30.0,No,Travel_Frequently,160.0,Research & Development,3,3,Medical,1,680,3.0,Female,71,3,1,Research Scientist,3.0,Divorced,2083.0,22653,1.0,Y,No,20,4.0,3,80,1,1.0,2.0,3.0,1.0,0,0,0
53.0,No,Travel_Rarely,238.0,Sales,1,1,Medical,1,682,4.0,Female,34,3,2,Sales Executive,1.0,Single,8381.0,7507,7.0,Y,No,20,4.0,4,80,0,18.0,2.0,4.0,14.0,7,8,10
34.0,No,Travel_Rarely,1397.0,Research & Development,1,5,Life Sciences,1,683,2.0,Male,42,3,1,Research Scientist,4.0,Married,2691.0,7660,1.0,Y,No,12,3.0,4,80,1,10.0,4.0,2.0,10.0,9,8,8
45.0,Yes,Travel_Frequently,306.0,Sales,26,4,Life Sciences,1,684,1.0,Female,100,3,2,Sales Executive,1.0,Married,4286.0,5630,2.0,Y,No,14,3.0,4,80,2,5.0,4.0,3.0,1.0,1,0,0
26.0,No,Travel_Rarely,991.0,Research & Development,6,3,Life Sciences,1,686,3.0,Female,71,3,1,Laboratory Technician,4.0,Married,2659.0,17759,1.0,Y,Yes,13,3.0,3,80,1,3.0,2.0,3.0,3.0,2,0,2
37.0,No,Travel_Rarely,482.0,Research & Development,3,3,Other,1,689,3.0,Male,36,3,3,Manufacturing Director,3.0,Married,9434.0,9606,1.0,Y,No,15,3.0,3,80,1,10.0,2.0,3.0,10.0,7,7,8
29.0,No,Travel_Rarely,1176.0,Sales,3,2,Medical,1,690,2.0,Female,62,3,2,Sales Executive,3.0,Married,5561.0,3487,1.0,Y,No,14,3.0,1,80,1,6.0,5.0,2.0,6.0,0,1,2
35.0,No,Travel_Rarely,1017.0,Research & Development,6,4,Life Sciences,1,691,2.0,Male,82,1,2,Research Scientist,4.0,Single,6646.0,19368,1.0,Y,No,13,3.0,2,80,0,17.0,3.0,3.0,17.0,11,11,8
33.0,No,Travel_Frequently,1296.0,Research & Development,6,3,Life Sciences,1,692,3.0,Male,30,3,2,Healthcare Representative,4.0,Divorced,7725.0,5335,3.0,Y,No,23,4.0,3,80,1,15.0,2.0,1.0,13.0,11,4,7
54.0,No,Travel_Rarely,397.0,Human Resources,19,4,Medical,1,698,3.0,Male,88,3,3,Human Resources,2.0,Married,10725.0,6729,2.0,Y,No,15,3.0,3,80,1,16.0,1.0,4.0,9.0,7,7,1
36.0,No,Travel_Rarely,913.0,Research & Development,9,2,Medical,1,699,2.0,Male,48,2,2,Manufacturing Director,2.0,Divorced,8847.0,13934,2.0,Y,Yes,11,3.0,3,80,1,13.0,2.0,3.0,3.0,2,0,2
27.0,No,Travel_Rarely,1115.0,Research & Development,3,4,Medical,1,700,1.0,Male,54,2,1,Research Scientist,4.0,Single,2045.0,15174,0.0,Y,No,13,3.0,4,80,0,5.0,0.0,3.0,4.0,2,1,1
20.0,Yes,Travel_Rarely,1362.0,Research & Development,10,1,Medical,1,701,4.0,Male,32,3,1,Research Scientist,3.0,Single,1338.72,26999,1.0,Y,Yes,11,3.0,4,80,0,1.0,5.0,3.0,1.0,0,1,1
33.0,Yes,Travel_Frequently,1076.0,Research & Development,3,3,Life Sciences,1,702,1.0,Male,70,3,1,Research Scientist,1.0,Single,3348.0,3164,1.0,Y,Yes,11,3.0,1,80,0,10.0,3.0,3.0,10.0,8,9,7
35.0,No,Non-Travel,727.0,Research & Development,3,3,Life Sciences,1,704,3.0,Male,41,2,1,Laboratory Technician,3.0,Married,1338.72,16900,1.0,Y,No,18,3.0,3,80,2,1.0,3.0,3.0,1.0,0,0,0
23.0,No,Travel_Rarely,885.0,Research & Development,4,3,Medical,1,705,1.0,Male,58,4,1,Research Scientist,1.0,Married,2819.0,8544,2.0,Y,No,16,3.0,1,80,1,5.0,3.0,4.0,3.0,2,0,2
25.0,No,Travel_Rarely,810.0,Sales,8,3,Life Sciences,1,707,4.0,Male,57,4,2,Sales Executive,2.0,Married,4851.0,15678,0.0,Y,No,22,4.0,3,80,1,4.0,4.0,3.0,3.0,2,1,2
38.0,No,Travel_Rarely,243.0,Sales,7,4,Marketing,1,709,4.0,Female,46,2,2,Sales Executive,4.0,Single,4028.0,7791,0.0,Y,No,20,4.0,1,80,0,8.0,2.0,3.0,7.0,7,0,5
29.0,No,Travel_Frequently,806.0,Research & Development,1,4,Life Sciences,1,710,2.0,Male,76,1,1,Research Scientist,4.0,Divorced,2720.0,18959,1.0,Y,No,18,3.0,4,80,1,10.0,5.0,3.0,10.0,7,2,8
48.0,No,Travel_Rarely,817.0,Sales,2,1,Marketing,1,712,2.0,Male,56,4,2,Sales Executive,2.0,Married,8120.0,18597,3.0,Y,No,12,3.0,4,80,0,12.0,3.0,3.0,2.0,2,2,2
27.0,No,Travel_Frequently,1410.0,Sales,3,1,Medical,1,714,4.0,Female,71,4,2,Sales Executive,4.0,Divorced,4647.0,16673,1.0,Y,Yes,20,4.0,2,80,2,6.0,3.0,3.0,6.0,5,0,4
37.0,No,Travel_Rarely,1225.0,Research & Development,10,2,Life Sciences,1,715,4.0,Male,80,4,1,Research Scientist,4.0,Single,4680.0,15232,3.0,Y,No,17,3.0,1,80,0,4.0,2.0,3.0,1.0,0,0,0
50.0,No,Travel_Rarely,1207.0,Research & Development,28,1,Medical,1,716,4.0,Male,74,4,1,Laboratory Technician,3.0,Married,3221.0,3297,1.0,Y,Yes,11,3.0,3,80,3,20.0,3.0,3.0,20.0,8,3,8
34.0,No,Travel_Rarely,1442.0,Research & Development,9,3,Medical,1,717,4.0,Female,46,2,3,Healthcare Representative,2.0,Single,8621.0,17654,1.0,Y,No,14,3.0,2,80,0,9.0,3.0,4.0,8.0,7,7,7
24.0,Yes,Travel_Rarely,693.0,Sales,3,2,Life Sciences,1,720,1.0,Female,65,3,2,Sales Executive,3.0,Single,4577.0,24785,9.0,Y,No,14,3.0,1,80,0,4.0,3.0,3.0,2.0,2,2,0
39.0,No,Travel_Rarely,408.0,Research & Development,2,4,Technical Degree,1,721,4.0,Female,80,2,2,Healthcare Representative,3.0,Single,4553.0,20978,1.0,Y,No,11,3.0,1,80,0,20.0,4.0,3.0,20.0,7,11,10
32.0,No,Travel_Rarely,929.0,Sales,10,3,Marketing,1,722,4.0,Male,55,3,2,Sales Executive,4.0,Single,5396.0,21703,1.0,Y,No,12,3.0,4,80,0,10.0,2.0,2.0,10.0,7,0,8
50.0,Yes,Travel_Frequently,562.0,Sales,8,2,Technical Degree,1,723,2.0,Male,50,3,2,Sales Executive,3.0,Married,6796.0,23452,3.0,Y,Yes,14,3.0,1,80,1,18.0,4.0,3.0,4.0,3,1,3
38.0,No,Travel_Rarely,827.0,Research & Development,1,4,Life Sciences,1,724,2.0,Female,33,4,2,Healthcare Representative,4.0,Single,7625.0,19383,0.0,Y,No,13,3.0,3,80,0,10.0,4.0,2.0,9.0,7,1,8
27.0,No,Travel_Rarely,608.0,Research & Development,1,2,Life Sciences,1,725,3.0,Female,68,3,3,Manufacturing Director,1.0,Married,7412.0,6009,1.0,Y,No,11,3.0,4,80,0,9.0,3.0,3.0,9.0,7,0,7
32.0,No,Travel_Rarely,1018.0,Research & Development,3,2,Life Sciences,1,727,3.0,Female,39,3,3,Research Director,4.0,Single,11159.0,19373,3.0,Y,No,15,3.0,4,80,0,10.0,6.0,3.0,7.0,7,7,7
47.0,No,Travel_Rarely,703.0,Sales,14,4,Marketing,1,728,4.0,Male,42,3,2,Sales Executive,1.0,Single,4960.0,11825,2.0,Y,No,12,3.0,4,80,0,20.0,2.0,3.0,7.0,7,1,7
40.0,No,Travel_Frequently,580.0,Sales,5,4,Life Sciences,1,729,4.0,Male,48,2,3,Sales Executive,1.0,Married,10475.0,23772,5.0,Y,Yes,21,4.0,3,80,1,20.0,2.0,3.0,18.0,13,1,12
53.0,No,Travel_Rarely,970.0,Research & Development,7,3,Life Sciences,1,730,3.0,Male,59,4,4,Research Director,3.0,Married,14814.0,13514,3.0,Y,No,19,3.0,3,80,0,28.5,3.0,3.0,5.0,1,1,3
41.0,No,Travel_Rarely,427.0,Human Resources,10,4,Human Resources,1,731,2.0,Male,73,2,5,Manager,4.0,Divorced,16536.0,8861,3.0,Y,No,15,3.0,2,80,3,23.0,2.0,2.0,21.0,6,12,6
60.0,No,Travel_Rarely,1179.0,Sales,16,4,Marketing,1,732,1.0,Male,84,3,2,Sales Executive,1.0,Single,5405.0,11924,8.0,Y,No,14,3.0,4,80,0,10.0,1.0,3.0,2.0,2,2,2
27.0,No,Travel_Frequently,294.0,Research & Development,10,2,Life Sciences,1,733,4.0,Male,32,3,3,Manufacturing Director,1.0,Divorced,8793.0,4809,1.0,Y,No,21,4.0,3,80,2,9.0,4.0,2.0,9.0,7,1,7
41.0,No,Travel_Rarely,314.0,Human Resources,1,3,Human Resources,1,734,4.0,Male,59,2,5,Manager,3.0,Married,16536.0,19562,1.0,Y,No,12,3.0,2,80,1,22.0,3.0,3.0,22.0,7,2,10
50.0,No,Travel_Rarely,316.0,Sales,8,4,Marketing,1,738,4.0,Male,54,3,1,Sales Representative,2.0,Married,3875.0,9983,7.0,Y,No,15,3.0,4,80,1,4.0,2.0,3.0,2.0,2,2,2
28.0,Yes,Travel_Rarely,654.0,Research & Development,1,2,Life Sciences,1,741,1.0,Female,67,1,1,Research Scientist,2.0,Single,2216.0,3872,7.0,Y,Yes,13,3.0,4,80,0,10.0,4.0,3.0,7.0,7,3,7
36.0,No,Non-Travel,427.0,Research & Development,8,3,Life Sciences,1,742,1.0,Female,63,4,3,Research Director,1.0,Married,11713.0,20335,9.0,Y,No,14,3.0,1,80,1,10.0,2.0,3.0,8.0,7,0,5
38.0,No,Travel_Rarely,168.0,Research & Development,1,3,Life Sciences,1,743,3.0,Female,81,3,3,Manufacturing Director,3.0,Single,7861.0,15397,4.0,Y,Yes,14,3.0,4,80,0,10.0,4.0,4.0,1.0,0,0,0
44.0,No,Non-Travel,381.0,Research & Development,24,3,Medical,1,744,1.0,Male,49,1,1,Laboratory Technician,3.0,Single,3708.0,2104,2.0,Y,No,14,3.0,3,80,0,9.0,5.0,3.0,5.0,2,1,4
47.0,No,Travel_Frequently,217.0,Sales,3,3,Medical,1,746,4.0,Female,49,3,4,Sales Executive,3.0,Divorced,13770.0,10225,9.0,Y,Yes,12,3.0,4,80,2,28.0,2.0,2.0,22.0,2,11,13
30.0,No,Travel_Rarely,501.0,Sales,27,5,Marketing,1,747,3.0,Male,99,3,2,Sales Executive,4.0,Divorced,5304.0,25275,7.0,Y,No,23,4.0,4,80,1,10.0,2.0,2.0,8.0,7,7,7
29.0,No,Travel_Rarely,1396.0,Sales,10,3,Life Sciences,1,749,3.0,Male,99,3,1,Sales Representative,3.0,Single,2642.0,2755,1.0,Y,No,11,3.0,3,80,0,1.0,6.0,3.0,1.0,0,0,0
42.0,Yes,Travel_Frequently,933.0,Research & Development,19,3,Medical,1,752,3.0,Male,57,4,1,Research Scientist,3.0,Divorced,2759.0,20366,6.0,Y,Yes,12,3.0,4,80,0,7.0,2.0,3.0,2.0,2,2,2
43.0,No,Travel_Frequently,775.0,Sales,15,3,Life Sciences,1,754,4.0,Male,47,2,2,Sales Executive,4.0,Married,6804.0,23683,3.0,Y,No,18,3.0,3,80,1,7.0,5.0,3.0,2.0,2,2,2
34.0,No,Travel_Rarely,970.0,Research & Development,8,2,Medical,1,757,2.0,Female,96,3,2,Healthcare Representative,3.0,Single,6142.0,7360,3.0,Y,No,11,3.0,4,80,0,10.0,2.0,3.0,5.0,1,4,3
23.0,No,Travel_Rarely,650.0,Research & Development,9,1,Medical,1,758,2.0,Male,37,3,1,Laboratory Technician,1.0,Married,2500.0,4344,1.0,Y,No,14,3.0,4,80,1,5.0,2.0,4.0,4.0,3,0,2
39.0,No,Travel_Rarely,141.0,Human Resources,3,3,Human Resources,1,760,3.0,Female,44,4,2,Human Resources,2.0,Married,6389.0,18767,9.0,Y,No,15,3.0,3,80,1,12.0,3.0,1.0,8.0,3,3,6
56.0,No,Travel_Rarely,832.0,Research & Development,9,3,Medical,1,762,3.0,Male,81,3,4,Healthcare Representative,4.0,Married,11103.0,20420,7.0,Y,No,11,3.0,3,80,0,28.5,1.0,2.0,10.0,7,1,1
40.0,No,Travel_Rarely,804.0,Research & Development,2,1,Medical,1,763,4.0,Female,86,2,1,Research Scientist,4.0,Single,2342.0,22929,0.0,Y,Yes,20,4.0,4,80,0,5.0,2.0,2.0,4.0,2,2,3
27.0,No,Travel_Rarely,975.0,Research & Development,7,3,Medical,1,764,4.0,Female,55,2,2,Healthcare Representative,1.0,Single,6811.0,23398,8.0,Y,No,19,3.0,1,80,0,9.0,2.0,1.0,7.0,6,0,7
29.0,No,Travel_Rarely,1090.0,Sales,10,3,Marketing,1,766,4.0,Male,83,3,1,Sales Representative,2.0,Divorced,2297.0,17967,1.0,Y,No,14,3.0,4,80,2,2.0,2.0,3.0,2.0,2,2,2
53.0,No,Travel_Rarely,346.0,Research & Development,6,3,Life Sciences,1,769,4.0,Male,86,3,2,Laboratory Technician,4.0,Single,2450.0,10919,2.0,Y,No,17,3.0,4,80,0,19.0,4.0,3.0,2.0,2,2,2
35.0,No,Non-Travel,1225.0,Research & Development,2,4,Life Sciences,1,771,4.0,Female,61,3,2,Healthcare Representative,1.0,Divorced,5093.0,4761,2.0,Y,No,11,3.0,1,80,1,16.0,2.0,4.0,1.0,0,0,0
32.0,No,Travel_Frequently,430.0,Research & Development,24,4,Life Sciences,1,772,1.0,Male,80,3,2,Laboratory Technician,4.0,Married,5309.0,21146,1.0,Y,No,15,3.0,4,80,2,10.0,2.0,3.0,10.0,8,4,7
38.0,No,Travel_Rarely,268.0,Research & Development,2,5,Medical,1,773,4.0,Male,92,3,1,Research Scientist,3.0,Married,3057.0,20471,6.0,Y,Yes,13,3.0,2,80,1,6.0,0.0,1.0,1.0,0,0,1
34.0,No,Travel_Rarely,167.0,Research & Development,8,5,Life Sciences,1,775,2.0,Female,32,3,2,Manufacturing Director,1.0,Divorced,5121.0,4187,3.0,Y,No,14,3.0,3,80,1,7.0,3.0,3.0,0.0,0,0,0
52.0,No,Travel_Rarely,621.0,Sales,3,4,Marketing,1,776,3.0,Male,31,2,4,Manager,1.0,Married,16536.0,10084,1.0,Y,No,11,3.0,1,80,0,28.5,3.0,4.0,31.0,6,1,16
33.0,Yes,Travel_Rarely,527.0,Research & Development,1,4,Other,1,780,4.0,Male,63,3,1,Research Scientist,4.0,Single,2686.0,5207,1.0,Y,Yes,13,3.0,3,80,0,10.0,2.0,2.0,10.0,9,7,8
25.0,No,Travel_Rarely,883.0,Sales,26,1,Medical,1,781,3.0,Female,32,3,2,Sales Executive,4.0,Single,6180.0,22807,1.0,Y,No,23,4.0,2,80,0,6.0,5.0,2.0,6.0,5,1,4
